job n,threads,country,random,seed,time
2 , 60 , lausanne , true , 2 , 14
2 , 61 , lausanne , true , 2 , 15
2 , 62 , lausanne , true , 2 , 21
2 , 63 , lausanne , true , 2 , 18
2 , 64 , lausanne , true , 2 , 23
2 , 1 , swiss , true , 2 , 16
2 , 2 , swiss , true , 2 , 22
2 , 3 , swiss , true , 2 , 14
2 , 4 , swiss , true , 2 , 13
2 , 5 , swiss , true , 2 , 13
2 , 6 , swiss , true , 2 , 13
2 , 7 , swiss , true , 2 , 13
2 , 8 , swiss , true , 2 , 13
2 , 9 , swiss , true , 2 , 13
2 , 10 , swiss , true , 2 , 13
2 , 11 , swiss , true , 2 , 13
2 , 12 , swiss , true , 2 , 13
2 , 13 , swiss , true , 2 , 13
2 , 14 , swiss , true , 2 , 13
2 , 15 , swiss , true , 2 , 13
2 , 16 , swiss , true , 2 , 12
2 , 17 , swiss , true , 2 , 13
2 , 18 , swiss , true , 2 , 13
2 , 19 , swiss , true , 2 , 13
2 , 20 , swiss , true , 2 , 16
2 , 21 , swiss , true , 2 , 14
2 , 22 , swiss , true , 2 , 13
2 , 23 , swiss , true , 2 , 13
2 , 24 , swiss , true , 2 , 16
2 , 25 , swiss , true , 2 , 13
2 , 26 , swiss , true , 2 , 13
2 , 27 , swiss , true , 2 , 13
2 , 28 , swiss , true , 2 , 13
2 , 29 , swiss , true , 2 , 13
2 , 30 , swiss , true , 2 , 13
2 , 31 , swiss , true , 2 , 13
2 , 32 , swiss , true , 2 , 13
2 , 33 , swiss , true , 2 , 13
2 , 34 , swiss , true , 2 , 13
2 , 35 , swiss , true , 2 , 13
2 , 36 , swiss , true , 2 , 13
2 , 37 , swiss , true , 2 , 13
2 , 38 , swiss , true , 2 , 13
2 , 39 , swiss , true , 2 , 13
2 , 40 , swiss , true , 2 , 14
2 , 41 , swiss , true , 2 , 13
2 , 42 , swiss , true , 2 , 13
2 , 43 , swiss , true , 2 , 13
2 , 44 , swiss , true , 2 , 13
2 , 45 , swiss , true , 2 , 13
2 , 46 , swiss , true , 2 , 14
2 , 47 , swiss , true , 2 , 13
2 , 48 , swiss , true , 2 , 13
2 , 49 , swiss , true , 2 , 14
2 , 50 , swiss , true , 2 , 13
2 , 51 , swiss , true , 2 , 14
2 , 52 , swiss , true , 2 , 14
2 , 53 , swiss , true , 2 , 13
2 , 54 , swiss , true , 2 , 13
2 , 55 , swiss , true , 2 , 14
2 , 56 , swiss , true , 2 , 14
2 , 57 , swiss , true , 2 , 13
2 , 58 , swiss , true , 2 , 13
2 , 59 , swiss , true , 2 , 13
2 , 60 , swiss , true , 2 , 13
2 , 61 , swiss , true , 2 , 14
2 , 62 , swiss , true , 2 , 14
2 , 63 , swiss , true , 2 , 14
2 , 64 , swiss , true , 2 , 14
2 , 1 , lausanne , false , 2 , 17
2 , 2 , lausanne , false , 2 , 14
2 , 3 , lausanne , false , 2 , 13
2 , 4 , lausanne , false , 2 , 13
2 , 5 , lausanne , false , 2 , 14
2 , 6 , lausanne , false , 2 , 15
2 , 7 , lausanne , false , 2 , 13
2 , 8 , lausanne , false , 2 , 13
2 , 9 , lausanne , false , 2 , 17
2 , 10 , lausanne , false , 2 , 14
2 , 11 , lausanne , false , 2 , 13
2 , 12 , lausanne , false , 2 , 13
2 , 13 , lausanne , false , 2 , 12
2 , 14 , lausanne , false , 2 , 13
2 , 15 , lausanne , false , 2 , 12
2 , 16 , lausanne , false , 2 , 13
2 , 17 , lausanne , false , 2 , 13
2 , 18 , lausanne , false , 2 , 13
2 , 19 , lausanne , false , 2 , 13
2 , 20 , lausanne , false , 2 , 12
2 , 21 , lausanne , false , 2 , 13
2 , 22 , lausanne , false , 2 , 13
2 , 23 , lausanne , false , 2 , 13
2 , 24 , lausanne , false , 2 , 12
2 , 25 , lausanne , false , 2 , 13
2 , 26 , lausanne , false , 2 , 13
2 , 27 , lausanne , false , 2 , 13
2 , 28 , lausanne , false , 2 , 13
2 , 29 , lausanne , false , 2 , 13
2 , 30 , lausanne , false , 2 , 13
2 , 31 , lausanne , false , 2 , 13
2 , 32 , lausanne , false , 2 , 14
2 , 33 , lausanne , false , 2 , 13
2 , 34 , lausanne , false , 2 , 13
2 , 35 , lausanne , false , 2 , 13
2 , 36 , lausanne , false , 2 , 13
2 , 37 , lausanne , false , 2 , 13
2 , 38 , lausanne , false , 2 , 13
2 , 39 , lausanne , false , 2 , 14
2 , 40 , lausanne , false , 2 , 13
2 , 41 , lausanne , false , 2 , 14
2 , 42 , lausanne , false , 2 , 13
2 , 43 , lausanne , false , 2 , 13
2 , 44 , lausanne , false , 2 , 14
2 , 45 , lausanne , false , 2 , 13
2 , 46 , lausanne , false , 2 , 13
2 , 47 , lausanne , false , 2 , 14
2 , 48 , lausanne , false , 2 , 14
2 , 49 , lausanne , false , 2 , 13
2 , 50 , lausanne , false , 2 , 13
2 , 51 , lausanne , false , 2 , 13
2 , 52 , lausanne , false , 2 , 13
2 , 53 , lausanne , false , 2 , 14
2 , 54 , lausanne , false , 2 , 14
2 , 55 , lausanne , false , 2 , 14
2 , 56 , lausanne , false , 2 , 13
2 , 57 , lausanne , false , 2 , 13
2 , 58 , lausanne , false , 2 , 13
2 , 59 , lausanne , false , 2 , 13
2 , 60 , lausanne , false , 2 , 14
2 , 61 , lausanne , false , 2 , 13
2 , 62 , lausanne , false , 2 , 14
2 , 63 , lausanne , false , 2 , 14
2 , 64 , lausanne , false , 2 , 14
2 , 1 , swiss , false , 2 , 13
2 , 2 , swiss , false , 2 , 12
2 , 3 , swiss , false , 2 , 13
2 , 4 , swiss , false , 2 , 12
2 , 5 , swiss , false , 2 , 15
2 , 6 , swiss , false , 2 , 13
2 , 7 , swiss , false , 2 , 13
2 , 8 , swiss , false , 2 , 13
2 , 9 , swiss , false , 2 , 16
2 , 10 , swiss , false , 2 , 13
2 , 11 , swiss , false , 2 , 13
2 , 12 , swiss , false , 2 , 12
2 , 13 , swiss , false , 2 , 12
2 , 14 , swiss , false , 2 , 12
