job n,threads,country,random,seed,time
1 , 28 , swiss , true , 1 , 11
1 , 29 , swiss , true , 1 , 10
1 , 30 , swiss , true , 1 , 10
1 , 31 , swiss , true , 1 , 12
1 , 32 , swiss , true , 1 , 8
1 , 33 , swiss , true , 1 , 11
1 , 34 , swiss , true , 1 , 12
1 , 35 , swiss , true , 1 , 12
1 , 36 , swiss , true , 1 , 9
1 , 37 , swiss , true , 1 , 12
1 , 38 , swiss , true , 1 , 9
1 , 39 , swiss , true , 1 , 11
1 , 40 , swiss , true , 1 , 9
1 , 41 , swiss , true , 1 , 10
1 , 42 , swiss , true , 1 , 10
1 , 43 , swiss , true , 1 , 12
1 , 44 , swiss , true , 1 , 18
1 , 45 , swiss , true , 1 , 20
1 , 46 , swiss , true , 1 , 11
1 , 47 , swiss , true , 1 , 13
1 , 48 , swiss , true , 1 , 15
1 , 49 , swiss , true , 1 , 15
1 , 50 , swiss , true , 1 , 14
1 , 51 , swiss , true , 1 , 13
1 , 52 , swiss , true , 1 , 14
1 , 53 , swiss , true , 1 , 11
1 , 54 , swiss , true , 1 , 9
1 , 55 , swiss , true , 1 , 11
1 , 56 , swiss , true , 1 , 9
1 , 57 , swiss , true , 1 , 10
1 , 58 , swiss , true , 1 , 10
1 , 59 , swiss , true , 1 , 12
1 , 60 , swiss , true , 1 , 9
1 , 61 , swiss , true , 1 , 11
1 , 62 , swiss , true , 1 , 10
1 , 63 , swiss , true , 1 , 9
1 , 64 , swiss , true , 1 , 10
1 , 1 , lausanne , false , 1 , 13
1 , 2 , lausanne , false , 1 , 9
1 , 3 , lausanne , false , 1 , 10
1 , 4 , lausanne , false , 1 , 9
1 , 5 , lausanne , false , 1 , 10
1 , 6 , lausanne , false , 1 , 9
1 , 7 , lausanne , false , 1 , 12
1 , 8 , lausanne , false , 1 , 9
1 , 9 , lausanne , false , 1 , 9
1 , 10 , lausanne , false , 1 , 9
1 , 11 , lausanne , false , 1 , 9
1 , 12 , lausanne , false , 1 , 9
1 , 13 , lausanne , false , 1 , 9
1 , 14 , lausanne , false , 1 , 10
1 , 15 , lausanne , false , 1 , 8
1 , 16 , lausanne , false , 1 , 10
1 , 17 , lausanne , false , 1 , 13
1 , 18 , lausanne , false , 1 , 9
1 , 19 , lausanne , false , 1 , 8
1 , 20 , lausanne , false , 1 , 9
1 , 21 , lausanne , false , 1 , 9
1 , 22 , lausanne , false , 1 , 12
1 , 23 , lausanne , false , 1 , 12
1 , 24 , lausanne , false , 1 , 10
1 , 25 , lausanne , false , 1 , 10
1 , 26 , lausanne , false , 1 , 15
1 , 27 , lausanne , false , 1 , 10
1 , 28 , lausanne , false , 1 , 11
1 , 29 , lausanne , false , 1 , 10
1 , 30 , lausanne , false , 1 , 10
1 , 31 , lausanne , false , 1 , 12
1 , 32 , lausanne , false , 1 , 10
1 , 33 , lausanne , false , 1 , 10
1 , 34 , lausanne , false , 1 , 10
1 , 35 , lausanne , false , 1 , 13
1 , 36 , lausanne , false , 1 , 10
1 , 37 , lausanne , false , 1 , 10
1 , 38 , lausanne , false , 1 , 10
1 , 39 , lausanne , false , 1 , 10
1 , 40 , lausanne , false , 1 , 11
1 , 41 , lausanne , false , 1 , 10
1 , 42 , lausanne , false , 1 , 10
1 , 43 , lausanne , false , 1 , 9
1 , 44 , lausanne , false , 1 , 10
1 , 45 , lausanne , false , 1 , 10
1 , 46 , lausanne , false , 1 , 13
1 , 47 , lausanne , false , 1 , 10
1 , 48 , lausanne , false , 1 , 10
1 , 49 , lausanne , false , 1 , 10
1 , 50 , lausanne , false , 1 , 10
1 , 51 , lausanne , false , 1 , 13
1 , 52 , lausanne , false , 1 , 10
1 , 53 , lausanne , false , 1 , 9
1 , 54 , lausanne , false , 1 , 12
1 , 55 , lausanne , false , 1 , 10
1 , 56 , lausanne , false , 1 , 13
1 , 57 , lausanne , false , 1 , 10
1 , 58 , lausanne , false , 1 , 11
1 , 59 , lausanne , false , 1 , 10
1 , 60 , lausanne , false , 1 , 10
1 , 61 , lausanne , false , 1 , 10
1 , 62 , lausanne , false , 1 , 13
1 , 63 , lausanne , false , 1 , 11
1 , 64 , lausanne , false , 1 , 12
1 , 1 , swiss , false , 1 , 11
1 , 2 , swiss , false , 1 , 11
1 , 3 , swiss , false , 1 , 9
1 , 4 , swiss , false , 1 , 12
1 , 5 , swiss , false , 1 , 9
1 , 6 , swiss , false , 1 , 10
1 , 7 , swiss , false , 1 , 10
1 , 8 , swiss , false , 1 , 14
1 , 9 , swiss , false , 1 , 9
1 , 10 , swiss , false , 1 , 12
1 , 11 , swiss , false , 1 , 10
1 , 12 , swiss , false , 1 , 11
1 , 13 , swiss , false , 1 , 13
1 , 14 , swiss , false , 1 , 10
1 , 15 , swiss , false , 1 , 9
1 , 16 , swiss , false , 1 , 10
1 , 17 , swiss , false , 1 , 11
1 , 18 , swiss , false , 1 , 9
1 , 19 , swiss , false , 1 , 9
1 , 20 , swiss , false , 1 , 9
1 , 21 , swiss , false , 1 , 9
1 , 22 , swiss , false , 1 , 9
1 , 23 , swiss , false , 1 , 9
1 , 24 , swiss , false , 1 , 8
1 , 25 , swiss , false , 1 , 9
1 , 26 , swiss , false , 1 , 9
1 , 27 , swiss , false , 1 , 11
1 , 28 , swiss , false , 1 , 15
1 , 29 , swiss , false , 1 , 16
1 , 30 , swiss , false , 1 , 15
1 , 31 , swiss , false , 1 , 10
1 , 32 , swiss , false , 1 , 9
1 , 33 , swiss , false , 1 , 8
1 , 34 , swiss , false , 1 , 8
1 , 35 , swiss , false , 1 , 9
1 , 36 , swiss , false , 1 , 9
1 , 37 , swiss , false , 1 , 9
1 , 38 , swiss , false , 1 , 9
1 , 39 , swiss , false , 1 , 9
1 , 40 , swiss , false , 1 , 9
1 , 41 , swiss , false , 1 , 9
1 , 42 , swiss , false , 1 , 8
1 , 43 , swiss , false , 1 , 8
1 , 44 , swiss , false , 1 , 8
1 , 45 , swiss , false , 1 , 8
1 , 46 , swiss , false , 1 , 8
1 , 47 , swiss , false , 1 , 8
1 , 48 , swiss , false , 1 , 8
1 , 49 , swiss , false , 1 , 9
1 , 50 , swiss , false , 1 , 9
1 , 51 , swiss , false , 1 , 9
1 , 52 , swiss , false , 1 , 9
1 , 53 , swiss , false , 1 , 9
1 , 54 , swiss , false , 1 , 9
1 , 55 , swiss , false , 1 , 9
1 , 56 , swiss , false , 1 , 9
1 , 57 , swiss , false , 1 , 9
1 , 58 , swiss , false , 1 , 9
1 , 59 , swiss , false , 1 , 8
1 , 60 , swiss , false , 1 , 8
1 , 61 , swiss , false , 1 , 8
1 , 62 , swiss , false , 1 , 8
1 , 63 , swiss , false , 1 , 8
1 , 64 , swiss , false , 1 , 8
2 , 1 , lausanne , true , 2 , 9
2 , 2 , lausanne , true , 2 , 9
2 , 3 , lausanne , true , 2 , 9
2 , 4 , lausanne , true , 2 , 8
2 , 5 , lausanne , true , 2 , 9
2 , 6 , lausanne , true , 2 , 10
2 , 7 , lausanne , true , 2 , 11
2 , 8 , lausanne , true , 2 , 10
2 , 9 , lausanne , true , 2 , 9
2 , 10 , lausanne , true , 2 , 9
2 , 11 , lausanne , true , 2 , 8
2 , 12 , lausanne , true , 2 , 9
2 , 13 , lausanne , true , 2 , 11
2 , 14 , lausanne , true , 2 , 9
2 , 15 , lausanne , true , 2 , 9
2 , 16 , lausanne , true , 2 , 9
2 , 17 , lausanne , true , 2 , 8
2 , 18 , lausanne , true , 2 , 12
2 , 19 , lausanne , true , 2 , 9
2 , 20 , lausanne , true , 2 , 9
2 , 21 , lausanne , true , 2 , 8
2 , 22 , lausanne , true , 2 , 8
2 , 23 , lausanne , true , 2 , 9
2 , 24 , lausanne , true , 2 , 8
2 , 25 , lausanne , true , 2 , 9
2 , 26 , lausanne , true , 2 , 8
2 , 27 , lausanne , true , 2 , 9
2 , 28 , lausanne , true , 2 , 10
2 , 29 , lausanne , true , 2 , 14
2 , 30 , lausanne , true , 2 , 8
2 , 31 , lausanne , true , 2 , 10
2 , 32 , lausanne , true , 2 , 9
2 , 33 , lausanne , true , 2 , 8
2 , 34 , lausanne , true , 2 , 8
2 , 35 , lausanne , true , 2 , 12
2 , 36 , lausanne , true , 2 , 9
2 , 37 , lausanne , true , 2 , 9
2 , 38 , lausanne , true , 2 , 9
2 , 39 , lausanne , true , 2 , 11
2 , 40 , lausanne , true , 2 , 13
2 , 41 , lausanne , true , 2 , 10
2 , 42 , lausanne , true , 2 , 9
2 , 43 , lausanne , true , 2 , 9
2 , 44 , lausanne , true , 2 , 9
2 , 45 , lausanne , true , 2 , 10
2 , 46 , lausanne , true , 2 , 9
2 , 47 , lausanne , true , 2 , 9
2 , 48 , lausanne , true , 2 , 8
2 , 49 , lausanne , true , 2 , 8
2 , 50 , lausanne , true , 2 , 9
2 , 51 , lausanne , true , 2 , 9
2 , 52 , lausanne , true , 2 , 9
2 , 53 , lausanne , true , 2 , 8
2 , 54 , lausanne , true , 2 , 8
2 , 55 , lausanne , true , 2 , 9
2 , 56 , lausanne , true , 2 , 9
2 , 57 , lausanne , true , 2 , 8
2 , 58 , lausanne , true , 2 , 8
2 , 59 , lausanne , true , 2 , 9
2 , 60 , lausanne , true , 2 , 9
2 , 61 , lausanne , true , 2 , 9
2 , 62 , lausanne , true , 2 , 9
2 , 63 , lausanne , true , 2 , 9
2 , 64 , lausanne , true , 2 , 8
2 , 1 , swiss , true , 2 , 8
2 , 2 , swiss , true , 2 , 9
2 , 3 , swiss , true , 2 , 9
2 , 4 , swiss , true , 2 , 9
2 , 5 , swiss , true , 2 , 9
2 , 6 , swiss , true , 2 , 9
2 , 7 , swiss , true , 2 , 8
2 , 8 , swiss , true , 2 , 8
2 , 9 , swiss , true , 2 , 8
2 , 10 , swiss , true , 2 , 8
2 , 11 , swiss , true , 2 , 8
2 , 12 , swiss , true , 2 , 9
2 , 13 , swiss , true , 2 , 9
2 , 14 , swiss , true , 2 , 8
2 , 15 , swiss , true , 2 , 8
2 , 16 , swiss , true , 2 , 8
2 , 17 , swiss , true , 2 , 9
2 , 18 , swiss , true , 2 , 9
2 , 19 , swiss , true , 2 , 9
2 , 20 , swiss , true , 2 , 9
2 , 21 , swiss , true , 2 , 9
2 , 22 , swiss , true , 2 , 9
2 , 23 , swiss , true , 2 , 9
2 , 24 , swiss , true , 2 , 8
2 , 25 , swiss , true , 2 , 8
2 , 26 , swiss , true , 2 , 8
2 , 27 , swiss , true , 2 , 8
2 , 28 , swiss , true , 2 , 11
2 , 29 , swiss , true , 2 , 10
2 , 30 , swiss , true , 2 , 15
2 , 31 , swiss , true , 2 , 10
2 , 32 , swiss , true , 2 , 10
2 , 33 , swiss , true , 2 , 9
2 , 34 , swiss , true , 2 , 9
2 , 35 , swiss , true , 2 , 9
2 , 36 , swiss , true , 2 , 9
2 , 37 , swiss , true , 2 , 9
2 , 38 , swiss , true , 2 , 9
2 , 39 , swiss , true , 2 , 9
2 , 40 , swiss , true , 2 , 9
2 , 41 , swiss , true , 2 , 9
2 , 42 , swiss , true , 2 , 9
2 , 43 , swiss , true , 2 , 9
2 , 44 , swiss , true , 2 , 9
2 , 45 , swiss , true , 2 , 9
2 , 46 , swiss , true , 2 , 9
2 , 47 , swiss , true , 2 , 9
2 , 48 , swiss , true , 2 , 9
2 , 49 , swiss , true , 2 , 12
2 , 50 , swiss , true , 2 , 10
2 , 51 , swiss , true , 2 , 9
2 , 52 , swiss , true , 2 , 9
2 , 53 , swiss , true , 2 , 9
2 , 54 , swiss , true , 2 , 9
2 , 55 , swiss , true , 2 , 8
2 , 56 , swiss , true , 2 , 9
2 , 57 , swiss , true , 2 , 9
2 , 58 , swiss , true , 2 , 9
2 , 59 , swiss , true , 2 , 9
2 , 60 , swiss , true , 2 , 8
2 , 61 , swiss , true , 2 , 9
2 , 62 , swiss , true , 2 , 9
2 , 63 , swiss , true , 2 , 9
2 , 64 , swiss , true , 2 , 10
2 , 1 , lausanne , false , 2 , 10
2 , 2 , lausanne , false , 2 , 13
2 , 3 , lausanne , false , 2 , 9
2 , 4 , lausanne , false , 2 , 9
2 , 5 , lausanne , false , 2 , 8
2 , 6 , lausanne , false , 2 , 9
2 , 7 , lausanne , false , 2 , 8
2 , 8 , lausanne , false , 2 , 9
2 , 9 , lausanne , false , 2 , 12
2 , 10 , lausanne , false , 2 , 10
2 , 11 , lausanne , false , 2 , 10
2 , 12 , lausanne , false , 2 , 9
2 , 13 , lausanne , false , 2 , 9
2 , 14 , lausanne , false , 2 , 9
2 , 15 , lausanne , false , 2 , 9
2 , 16 , lausanne , false , 2 , 8
2 , 17 , lausanne , false , 2 , 9
2 , 18 , lausanne , false , 2 , 9
2 , 19 , lausanne , false , 2 , 10
2 , 20 , lausanne , false , 2 , 11
2 , 21 , lausanne , false , 2 , 11
2 , 22 , lausanne , false , 2 , 11
2 , 23 , lausanne , false , 2 , 10
2 , 24 , lausanne , false , 2 , 9
2 , 25 , lausanne , false , 2 , 16
2 , 26 , lausanne , false , 2 , 9
2 , 27 , lausanne , false , 2 , 9
2 , 28 , lausanne , false , 2 , 9
2 , 29 , lausanne , false , 2 , 9
2 , 30 , lausanne , false , 2 , 9
2 , 31 , lausanne , false , 2 , 9
2 , 32 , lausanne , false , 2 , 8
2 , 33 , lausanne , false , 2 , 9
2 , 34 , lausanne , false , 2 , 9
2 , 35 , lausanne , false , 2 , 9
2 , 36 , lausanne , false , 2 , 9
2 , 37 , lausanne , false , 2 , 9
2 , 38 , lausanne , false , 2 , 12
2 , 39 , lausanne , false , 2 , 10
2 , 40 , lausanne , false , 2 , 11
2 , 41 , lausanne , false , 2 , 19
2 , 42 , lausanne , false , 2 , 10
2 , 43 , lausanne , false , 2 , 12
2 , 44 , lausanne , false , 2 , 9
2 , 45 , lausanne , false , 2 , 10
2 , 46 , lausanne , false , 2 , 9
2 , 47 , lausanne , false , 2 , 9
2 , 48 , lausanne , false , 2 , 9
2 , 49 , lausanne , false , 2 , 9
2 , 50 , lausanne , false , 2 , 9
2 , 51 , lausanne , false , 2 , 8
2 , 52 , lausanne , false , 2 , 9
2 , 53 , lausanne , false , 2 , 9
2 , 54 , lausanne , false , 2 , 9
2 , 55 , lausanne , false , 2 , 8
2 , 56 , lausanne , false , 2 , 9
2 , 57 , lausanne , false , 2 , 8
2 , 58 , lausanne , false , 2 , 9
2 , 59 , lausanne , false , 2 , 9
2 , 60 , lausanne , false , 2 , 9
2 , 61 , lausanne , false , 2 , 12
2 , 62 , lausanne , false , 2 , 9
2 , 63 , lausanne , false , 2 , 9
2 , 64 , lausanne , false , 2 , 9
2 , 1 , swiss , false , 2 , 9
2 , 2 , swiss , false , 2 , 9
2 , 3 , swiss , false , 2 , 9
2 , 4 , swiss , false , 2 , 8
2 , 5 , swiss , false , 2 , 9
2 , 6 , swiss , false , 2 , 10
2 , 7 , swiss , false , 2 , 9
2 , 8 , swiss , false , 2 , 9
2 , 9 , swiss , false , 2 , 8
2 , 10 , swiss , false , 2 , 9
2 , 11 , swiss , false , 2 , 9
2 , 12 , swiss , false , 2 , 8
2 , 13 , swiss , false , 2 , 13
2 , 14 , swiss , false , 2 , 10
2 , 15 , swiss , false , 2 , 9
2 , 16 , swiss , false , 2 , 9
2 , 17 , swiss , false , 2 , 9
2 , 18 , swiss , false , 2 , 9
2 , 19 , swiss , false , 2 , 10
2 , 20 , swiss , false , 2 , 14
2 , 21 , swiss , false , 2 , 11
2 , 22 , swiss , false , 2 , 10
2 , 23 , swiss , false , 2 , 11
2 , 24 , swiss , false , 2 , 10
2 , 25 , swiss , false , 2 , 10
2 , 26 , swiss , false , 2 , 10
2 , 27 , swiss , false , 2 , 10
2 , 28 , swiss , false , 2 , 10
2 , 29 , swiss , false , 2 , 10
2 , 30 , swiss , false , 2 , 9
2 , 31 , swiss , false , 2 , 8
2 , 32 , swiss , false , 2 , 9
2 , 33 , swiss , false , 2 , 12
2 , 34 , swiss , false , 2 , 11
2 , 35 , swiss , false , 2 , 11
2 , 36 , swiss , false , 2 , 12
2 , 37 , swiss , false , 2 , 11
2 , 38 , swiss , false , 2 , 10
2 , 39 , swiss , false , 2 , 11
2 , 40 , swiss , false , 2 , 10
2 , 41 , swiss , false , 2 , 10
2 , 42 , swiss , false , 2 , 10
2 , 43 , swiss , false , 2 , 9
2 , 44 , swiss , false , 2 , 10
2 , 45 , swiss , false , 2 , 9
2 , 46 , swiss , false , 2 , 12
2 , 47 , swiss , false , 2 , 12
2 , 48 , swiss , false , 2 , 9
2 , 49 , swiss , false , 2 , 11
2 , 50 , swiss , false , 2 , 10
2 , 51 , swiss , false , 2 , 11
2 , 52 , swiss , false , 2 , 11
2 , 53 , swiss , false , 2 , 10
2 , 54 , swiss , false , 2 , 11
2 , 55 , swiss , false , 2 , 9
2 , 56 , swiss , false , 2 , 9
2 , 57 , swiss , false , 2 , 11
2 , 58 , swiss , false , 2 , 11
2 , 59 , swiss , false , 2 , 12
2 , 60 , swiss , false , 2 , 12
2 , 61 , swiss , false , 2 , 12
2 , 62 , swiss , false , 2 , 10
2 , 63 , swiss , false , 2 , 10
2 , 64 , swiss , false , 2 , 11
3 , 1 , lausanne , true , 3 , 14
3 , 2 , lausanne , true , 3 , 13
3 , 3 , lausanne , true , 3 , 13
3 , 4 , lausanne , true , 3 , 9
3 , 5 , lausanne , true , 3 , 9
3 , 6 , lausanne , true , 3 , 10
3 , 7 , lausanne , true , 3 , 9
3 , 8 , lausanne , true , 3 , 12
3 , 9 , lausanne , true , 3 , 9
3 , 10 , lausanne , true , 3 , 9
3 , 11 , lausanne , true , 3 , 9
3 , 12 , lausanne , true , 3 , 9
3 , 13 , lausanne , true , 3 , 9
3 , 14 , lausanne , true , 3 , 9
3 , 15 , lausanne , true , 3 , 9
3 , 16 , lausanne , true , 3 , 8
3 , 17 , lausanne , true , 3 , 9
3 , 18 , lausanne , true , 3 , 9
3 , 19 , lausanne , true , 3 , 10
3 , 20 , lausanne , true , 3 , 9
3 , 21 , lausanne , true , 3 , 9
3 , 22 , lausanne , true , 3 , 9
3 , 23 , lausanne , true , 3 , 8
3 , 24 , lausanne , true , 3 , 9
3 , 25 , lausanne , true , 3 , 9
3 , 26 , lausanne , true , 3 , 17
3 , 27 , lausanne , true , 3 , 12
3 , 28 , lausanne , true , 3 , 12
3 , 29 , lausanne , true , 3 , 12
3 , 30 , lausanne , true , 3 , 10
3 , 31 , lausanne , true , 3 , 13
3 , 32 , lausanne , true , 3 , 8
3 , 33 , lausanne , true , 3 , 10
3 , 34 , lausanne , true , 3 , 11
3 , 35 , lausanne , true , 3 , 11
3 , 36 , lausanne , true , 3 , 9
3 , 37 , lausanne , true , 3 , 11
3 , 38 , lausanne , true , 3 , 12
3 , 39 , lausanne , true , 3 , 10
3 , 40 , lausanne , true , 3 , 9
3 , 41 , lausanne , true , 3 , 8
3 , 42 , lausanne , true , 3 , 9
3 , 43 , lausanne , true , 3 , 8
3 , 44 , lausanne , true , 3 , 10
3 , 45 , lausanne , true , 3 , 14
3 , 46 , lausanne , true , 3 , 10
3 , 47 , lausanne , true , 3 , 10
3 , 48 , lausanne , true , 3 , 9
3 , 49 , lausanne , true , 3 , 10
3 , 50 , lausanne , true , 3 , 10
3 , 51 , lausanne , true , 3 , 14
3 , 52 , lausanne , true , 3 , 19
3 , 53 , lausanne , true , 3 , 13
3 , 54 , lausanne , true , 3 , 17
3 , 55 , lausanne , true , 3 , 16
3 , 56 , lausanne , true , 3 , 11
3 , 57 , lausanne , true , 3 , 13
3 , 58 , lausanne , true , 3 , 12
3 , 59 , lausanne , true , 3 , 11
3 , 60 , lausanne , true , 3 , 9
3 , 61 , lausanne , true , 3 , 11
3 , 62 , lausanne , true , 3 , 11
3 , 63 , lausanne , true , 3 , 15
3 , 64 , lausanne , true , 3 , 21
3 , 1 , swiss , true , 3 , 18
3 , 2 , swiss , true , 3 , 12
3 , 3 , swiss , true , 3 , 10
3 , 4 , swiss , true , 3 , 11
3 , 5 , swiss , true , 3 , 9
3 , 6 , swiss , true , 3 , 13
3 , 7 , swiss , true , 3 , 13
3 , 8 , swiss , true , 3 , 9
3 , 9 , swiss , true , 3 , 13
3 , 10 , swiss , true , 3 , 15
3 , 11 , swiss , true , 3 , 9
3 , 12 , swiss , true , 3 , 12
3 , 13 , swiss , true , 3 , 10
3 , 14 , swiss , true , 3 , 12
3 , 15 , swiss , true , 3 , 10
3 , 16 , swiss , true , 3 , 10
3 , 17 , swiss , true , 3 , 10
3 , 18 , swiss , true , 3 , 11
3 , 19 , swiss , true , 3 , 9
3 , 20 , swiss , true , 3 , 10
3 , 21 , swiss , true , 3 , 9
3 , 22 , swiss , true , 3 , 17
3 , 23 , swiss , true , 3 , 12
3 , 24 , swiss , true , 3 , 17
3 , 25 , swiss , true , 3 , 11
3 , 26 , swiss , true , 3 , 12
3 , 27 , swiss , true , 3 , 10
3 , 28 , swiss , true , 3 , 10
3 , 29 , swiss , true , 3 , 11
3 , 30 , swiss , true , 3 , 10
3 , 31 , swiss , true , 3 , 12
3 , 32 , swiss , true , 3 , 11
3 , 33 , swiss , true , 3 , 13
3 , 34 , swiss , true , 3 , 11
3 , 35 , swiss , true , 3 , 12
3 , 36 , swiss , true , 3 , 10
3 , 37 , swiss , true , 3 , 10
3 , 38 , swiss , true , 3 , 11
3 , 39 , swiss , true , 3 , 9
3 , 40 , swiss , true , 3 , 12
3 , 41 , swiss , true , 3 , 9
3 , 42 , swiss , true , 3 , 10
3 , 43 , swiss , true , 3 , 9
3 , 44 , swiss , true , 3 , 8
3 , 45 , swiss , true , 3 , 9
3 , 46 , swiss , true , 3 , 16
3 , 47 , swiss , true , 3 , 9
3 , 48 , swiss , true , 3 , 12
3 , 49 , swiss , true , 3 , 9
3 , 50 , swiss , true , 3 , 9
3 , 51 , swiss , true , 3 , 8
3 , 52 , swiss , true , 3 , 9
3 , 53 , swiss , true , 3 , 9
3 , 54 , swiss , true , 3 , 9
3 , 55 , swiss , true , 3 , 8
3 , 56 , swiss , true , 3 , 8
3 , 57 , swiss , true , 3 , 9
3 , 58 , swiss , true , 3 , 9
3 , 59 , swiss , true , 3 , 10
3 , 60 , swiss , true , 3 , 10
3 , 61 , swiss , true , 3 , 9
3 , 62 , swiss , true , 3 , 9
3 , 63 , swiss , true , 3 , 9
3 , 64 , swiss , true , 3 , 9
3 , 1 , lausanne , false , 3 , 9
3 , 2 , lausanne , false , 3 , 9
3 , 3 , lausanne , false , 3 , 9
3 , 4 , lausanne , false , 3 , 10
3 , 5 , lausanne , false , 3 , 9
3 , 6 , lausanne , false , 3 , 9
3 , 7 , lausanne , false , 3 , 9
3 , 8 , lausanne , false , 3 , 9
3 , 9 , lausanne , false , 3 , 14
3 , 10 , lausanne , false , 3 , 14
3 , 11 , lausanne , false , 3 , 14
3 , 12 , lausanne , false , 3 , 11
3 , 13 , lausanne , false , 3 , 14
3 , 14 , lausanne , false , 3 , 36
3 , 15 , lausanne , false , 3 , 74
3 , 16 , lausanne , false , 3 , 23
3 , 17 , lausanne , false , 3 , 14
3 , 18 , lausanne , false , 3 , 13
3 , 19 , lausanne , false , 3 , 12
3 , 20 , lausanne , false , 3 , 11
3 , 21 , lausanne , false , 3 , 14
3 , 22 , lausanne , false , 3 , 11
3 , 23 , lausanne , false , 3 , 14
3 , 24 , lausanne , false , 3 , 12
3 , 25 , lausanne , false , 3 , 12
3 , 26 , lausanne , false , 3 , 12
3 , 27 , lausanne , false , 3 , 11
3 , 28 , lausanne , false , 3 , 12
3 , 29 , lausanne , false , 3 , 10
3 , 30 , lausanne , false , 3 , 8
3 , 31 , lausanne , false , 3 , 15
3 , 32 , lausanne , false , 3 , 10
3 , 33 , lausanne , false , 3 , 9
3 , 34 , lausanne , false , 3 , 9
3 , 35 , lausanne , false , 3 , 10
3 , 36 , lausanne , false , 3 , 15
3 , 37 , lausanne , false , 3 , 21
3 , 38 , lausanne , false , 3 , 21
3 , 39 , lausanne , false , 3 , 21
3 , 40 , lausanne , false , 3 , 21
