job n,threads,country,random,seed,time
1 , 57 , 2 , false , 1 , 18
1 , 57 , 3 , false , 1 , 16
1 , 57 , 4 , false , 1 , 18
1 , 57 , 5 , false , 1 , 21
1 , 58 , 1 , false , 1 , 21
1 , 58 , 2 , false , 1 , 21
1 , 58 , 3 , false , 1 , 16
1 , 58 , 4 , false , 1 , 19
1 , 58 , 5 , false , 1 , 16
1 , 59 , 1 , false , 1 , 18
1 , 59 , 2 , false , 1 , 19
1 , 59 , 3 , false , 1 , 20
1 , 59 , 4 , false , 1 , 20
1 , 59 , 5 , false , 1 , 15
1 , 60 , 1 , false , 1 , 19
1 , 60 , 2 , false , 1 , 16
1 , 60 , 3 , false , 1 , 20
1 , 60 , 4 , false , 1 , 20
1 , 60 , 5 , false , 1 , 22
1 , 61 , 1 , false , 1 , 21
1 , 61 , 2 , false , 1 , 18
1 , 61 , 3 , false , 1 , 23
1 , 61 , 4 , false , 1 , 18
1 , 61 , 5 , false , 1 , 18
1 , 62 , 1 , false , 1 , 16
1 , 62 , 2 , false , 1 , 18
1 , 62 , 3 , false , 1 , 16
1 , 62 , 4 , false , 1 , 20
1 , 62 , 5 , false , 1 , 21
1 , 63 , 1 , false , 1 , 20
1 , 63 , 2 , false , 1 , 20
1 , 63 , 3 , false , 1 , 16
1 , 63 , 4 , false , 1 , 20
1 , 63 , 5 , false , 1 , 21
1 , 64 , 1 , false , 1 , 20
1 , 64 , 2 , false , 1 , 21
1 , 64 , 3 , false , 1 , 18
1 , 64 , 4 , false , 1 , 19
1 , 64 , 5 , false , 1 , 19
2 , 1 , 1 , true , 2 , 20
2 , 1 , 2 , true , 2 , 17
2 , 1 , 3 , true , 2 , 17
2 , 1 , 4 , true , 2 , 22
2 , 1 , 5 , true , 2 , 21
2 , 2 , 1 , true , 2 , 21
2 , 2 , 2 , true , 2 , 16
2 , 2 , 3 , true , 2 , 17
2 , 2 , 4 , true , 2 , 16
2 , 2 , 5 , true , 2 , 19
2 , 3 , 1 , true , 2 , 21
2 , 3 , 2 , true , 2 , 21
2 , 3 , 3 , true , 2 , 21
2 , 3 , 4 , true , 2 , 17
2 , 3 , 5 , true , 2 , 17
2 , 4 , 1 , true , 2 , 16
2 , 4 , 2 , true , 2 , 18
2 , 4 , 3 , true , 2 , 21
2 , 4 , 4 , true , 2 , 18
2 , 4 , 5 , true , 2 , 22
2 , 5 , 1 , true , 2 , 16
2 , 5 , 2 , true , 2 , 21
2 , 5 , 3 , true , 2 , 20
2 , 5 , 4 , true , 2 , 16
2 , 5 , 5 , true , 2 , 19
2 , 6 , 1 , true , 2 , 19
2 , 6 , 2 , true , 2 , 17
2 , 6 , 3 , true , 2 , 17
2 , 6 , 4 , true , 2 , 17
2 , 6 , 5 , true , 2 , 20
2 , 7 , 1 , true , 2 , 21
2 , 7 , 2 , true , 2 , 22
2 , 7 , 3 , true , 2 , 19
2 , 7 , 4 , true , 2 , 17
2 , 7 , 5 , true , 2 , 17
2 , 8 , 1 , true , 2 , 16
2 , 8 , 2 , true , 2 , 18
2 , 8 , 3 , true , 2 , 21
2 , 8 , 4 , true , 2 , 23
2 , 8 , 5 , true , 2 , 19
2 , 9 , 1 , true , 2 , 16
2 , 9 , 2 , true , 2 , 16
2 , 9 , 3 , true , 2 , 16
2 , 9 , 4 , true , 2 , 19
2 , 9 , 5 , true , 2 , 24
2 , 10 , 1 , true , 2 , 22
2 , 10 , 2 , true , 2 , 20
2 , 10 , 3 , true , 2 , 17
2 , 10 , 4 , true , 2 , 17
2 , 10 , 5 , true , 2 , 17
2 , 11 , 1 , true , 2 , 18
2 , 11 , 2 , true , 2 , 22
2 , 11 , 3 , true , 2 , 20
2 , 11 , 4 , true , 2 , 22
2 , 11 , 5 , true , 2 , 17
2 , 12 , 1 , true , 2 , 20
2 , 12 , 2 , true , 2 , 22
